ds,Most Likely Case,Worst Case,Best Case
2023-01-06,54.482682234821,52.03417497179426,57.255382282616665
2023-01-07,54.00985368518787,51.330854073790015,56.77861451386792
2023-01-08,54.014126749067394,51.358044423528284,56.59643335063109
2023-01-09,54.46704030904316,51.95906046363238,57.244765547857156
2023-01-10,54.45597071027542,51.810433003563155,57.217053758767136
2023-01-11,54.46613537767414,51.74144715758773,56.96125756839212
2023-01-12,54.47608576040095,51.90586290150143,57.134884589874915
2023-01-13,54.50388397281882,51.95123237106666,57.149675275232276
2023-01-14,54.026735645067475,51.16682937490018,56.60389264068204
2023-01-15,54.02668375334564,51.418644470891316,56.60340210857032
2023-01-16,54.4753142380607,51.80096271819479,57.17537437148468
2023-01-17,54.460053861538086,51.90475735693425,57.03742381244436
2023-01-18,54.4661717107298,51.79151082780467,57.152766405877
2023-01-19,54.4722701554296,51.72427647788903,57.1052397909575
2023-01-20,54.49645969428412,52.00703840239967,56.97593913608861
2023-01-21,54.01599025478937,51.364084272388205,56.600236790906706
2023-01-22,54.012943758616615,51.45284984017518,56.63700545320403
2023-01-23,54.45893878901553,51.77851974742859,56.99669190639592
2023-01-24,54.44142782735329,51.79482378175181,56.8944665675682
2023-01-25,54.44569846634081,51.56319725792131,56.99452135485936
2023-01-26,54.45036439975387,51.55460443290705,57.15024278232287
2023-01-27,54.473540598330324,51.84412640226621,57.2311108253115
2023-01-28,53.99247520476559,51.33719485192474,56.67167683581096
2023-01-29,53.98924291692768,51.335008139174526,56.508389234157676
2023-01-30,54.43545064672642,51.570885347645245,57.20431602742043
2023-01-31,54.41853586748187,51.569336236455555,56.94242750597247
2023-02-01,54.42376900049811,51.977712312839685,57.265008941259424
2023-02-02,54.429745583434766,51.94128906209962,56.907837476407316
2023-02-03,54.454562574927515,51.926829154680725,56.95288789488789
